id,remoteId,publishedAt,text,groupId,containsArticle
201,139129,2019-05-24 22:30:01,"#объявадня

https://drom.ru/s/wME

Кому «Хаммер» с 8,2-литровым двигателем? Один такой сейчас находится в Омске и продается на «Дроме». Ценник в 20 млн выглядит слегка (ха-ха) завышенным, но автомобиль-то и правда интересный и редкий. Из пяти моторов, что ставились на Hummer H1, самыми объемными были 6,6-литровые (дизель или бензин), а здесь сразу 8,2 литра!
После покупки такого бегемота ваши траты только начнутся ?",1,0
200,139184,2019-05-25 02:00:08,"Как реклама Volvo выглядит в США и в Польше: сколько отличий вы найдете и как, думаете, эта реклама будет выглядеть в России?",1,0
199,139247,2019-05-25 19:15:14,Иногда гаишником быть не так уж и плохо...,1,0
198,139275,2019-05-25 22:00:16,"https://drom.ru/s/Mxu

#объявадня
Вы только посмотрите, какую машину мы нашли сегодня на «Дроме» в Краснодаре! Вопрос самым эрудированным: кто сможет назвать хотя бы марку этого пикапа? Не трудитесь вспоминать: это «Трофим 173100» производства завода «Гидропривод» из Тульской области. От обычной «Волги» его отличают не только полурамная конструкция и грузовой отсек, но и удлиненная на 40 см база и усиленные рессоры — можно брать на борт до 800 кг. Больше, чем у «ВИСов», меньше, чем у «Газелей».
И всего 200 тысяч! Берем?",1,0
197,139303,2019-05-26 02:00:11,"А всё-таки, «Датсуны» 1960-х были немного веселее, чем «Датсуны» 2010-х…",1,0
196,139340,2019-05-26 19:35:18,"Знаете, что такое Тройная корона автоспорта? Этой неофициальной награды удостоится человек, выигравший три легендарных гонки: Гран-При Монако, 24 часа Ле-Мана и 500 миль Индианаполиса. За всю историю автоспорта это смог сделать только один пилот — британец Грэхем Хилл. Из наших современников шанс есть только у Фернандо Алонсо — ему осталось выиграть Инди 500.

Это мы к чему: сегодня проходят и Гран-При Монако, и Инди 500. Кажется, впервые в истории две великие гонки состоятся в один день! За кого болеете?",1,0
195,139359,2019-05-26 22:00:19,"#объявадня

Самая дорогая машина на «Дроме»! Мы готовы даже немного заплатить, чтобы увидеть человека, который купит этот «Геленваген» за… 61,5 млн рублей. К сожалению, даже за такие деньги продавцы не постарались снабдить нас информацией, но по фотографиям видно, что это не банальный G500, а невероятный G-class 4х4 на портальных мостах. Да еще и в уникальном пятидверном открытом кузове!
Нравится автомобиль? Автосалон готов продать машину в кредит! Всего по 650 тысяч в месяц на пять лет при первоначальном взносе в 30 лямов ?",1,0
194,139375,2019-05-27 02:10:16,"Как сделать так, чтобы все соблюдали дистанцию.",1,0
193,139401,2019-05-27 16:00:07,"Рассказываем в нашей новой статье, почему идея изымать машины у нетрезвых автомобилистов не такая хорошая, как может показаться на первый взгляд.",1,1
192,139415,2019-05-27 21:00:24,"#объявадня

https://drom.ru/s/1g3 

Чудесное транспортное средство продается в Увельском районе Челябинской области и на Drom. Зеленый броневик на шасси ГАЗ-67! Повторить выступление Ильича? Повторить подвиг Химайера? Участвовать в страйкбольных маневрах? Поразить жену до глубины души? Потратить миллион рублей самым оригинальным способом? Все это — реплика бронемашины БА-64б.
А вы посмотрите на этот шанцевый инструмент, заботливо выкрашенный в цвет кузова!",1,0
191,139428,2019-05-27 23:01:25,"Красная машина домчалась до полуфинала! Сборная РФ по хоккею завоевала бронзу на ЧМ-2019, второе место — у канадцев, первое — у финнов.
У нас один вопрос: о чем вы думаете, когда слышите фразу «Красная машина»?",1,0
190,139439,2019-05-28 00:11:22,"«АвтоВАЗ» отзывает XRAY Cross из-за опасного дефекта рулевого управления. Завод уже разослал предписания своим дилерам. На автомобилях будут бесплатно менять промежуточный вал.

В предписании №23-19 от 24.05.19 г. «Об устранении несоответствия ЭУРУ» говорится: Срочно отозвать из эксплуатации автомобиль из списка и доставить его эвакуатором на территорию дилерского центра. При необходимости воспользоваться программой «Лада помощь на дороге». На автомобиле необходимо провести работы по замене вала промежуточного. Информация о доставке вала промежуточного и оформлению АГО будет сообщена дополнительно».

«Пожарная» риторика письма недвусмысленно указывает на серьёзные последствия дефекта — машина попросту может внезапно стать неуправляемой.

Как думаете, связан ли отзыв автомобилей с этим видео ( drom.ru/s/Bbc )?",1,0
189,139458,2019-05-28 02:01:04,"Чтобы выделиться на дороге, не обязательно покупать красный спорткар ?",1,0
188,139499,2019-05-28 04:01:19,"MG Metro 6R4 — это полный привод, среднемоторная компоновка и до 700 лошадиных сил! Если бы «Группу Б» не запретили в 1987-м, он бы и сегодня мог надрать зад немцам и итальянцам.",1,0
187,139568,2019-05-28 18:00:01,"#объявадня

https://drom.ru/s/SRU

Mustang 1968 в идеальном состоянии подходит для ежедневной езды. Про машину можно не говорить — многие из нас мечтают о «Мустанге» ? В этом объявлении интереснее всего комментарии: «Предлагаю обмен Вашего авто на щебень фракции 0-20 в количестве 300 тысяч тонн». Обязательно почитайте — там еще много веселого ?",1,0
186,139578,2019-05-28 19:35:39,"Рано или поздно любой автомобиль превращается из движимого имущества в недвижимое. Это проблема не только для владельцев машин, но и для стран. В России государственная программа утилизации автомобилей, позволяющая сдать старое авто и получить скидку на покупку новой машины, действует уже не один год, но условия не раз менялись, и для граждан они не всегда очевидны. Хотя бы потому, что официального сайта программы утилизации попросту не существует.

Дром разобрался, что сейчас предложено автомобилистам и как в целом действует эта система.",1,1
185,139582,2019-05-28 21:15:16,"Нам кажется, или в последнее время таксисты совсем страх потеряли?",1,0
184,139622,2019-05-29 00:07:46,"Пусть тот, кому кажется, что Tiguan будет плохо выглядеть с антикрылом, первый бросит в нас камень! Встреча GTI-фанов на Вёртер-Зе продолжает радовать нас сочными фотографиями.
«Тигуаны» на «Дроме»: https://drom.ru/s/ePN",1,0
183,139678,2019-05-29 17:29:37,"В сети появились фотографии Kia Xceed, кроссоверной версии семейства Ceed.

По фотографиям видно, что у кроссовера по сравнению с хэтчбеком другие передний бампер, капот, решётка радиатора, головная оптика и противотуманные фары, появились рейлинги на крыше, а вот зеркала, судя по всему, у кроссовера и хэтчбека идентичные.

Также видно, что у Xceed другая подоконная линия, разнятся и стойки крыши, задняя дверь, фонари, стёкла, присутствует накладка под бампером в форме псевдодиффузора, в которую вмонтированы патрубки выхлопной системы.

Технические характеристики Xceed пока держатся в секрете, но, скорее всего, гамма двигателей вряд ли будет отличаться от остальных модификаций Ceed.

Как думаете, сколько будет стоить Xceed? Пишите в комментариях свои варианты!",1,0
182,139699,2019-05-29 19:26:11,"Какой техники в армии ?? больше всего: танков, самолетов, катеров, БТР? Нет! Самая распространенная в войсках техника — автомобили. 
Кто служил водителем — шаг вперед!

Сегодня — День военного автомобилиста. Поздравляем всех причастных!",1,0
181,139713,2019-05-29 20:20:00,"#объявадня

https://drom.ru/s/aRi

Крутейший кастом на «Дроме»: ГАЗ-53 “Redneck” продается в Тюмени за полтора миллиона рублей. Это первый автомобильный проект мотомастерской Ferrum Art Customs: рама «Газели», кабина от грузовика, «тойотовский» V8. Говорят, едет великолепно. А уж как выглядит!",1,0
180,139731,2019-05-29 23:01:04,"А если нет разницы, то зачем платить больше? ?",1,0
179,139748,2019-05-30 01:05:01,"Что интересного произошло в автомобильном мире сегодня, 29 мая?
? Вслед за обычной 1-Series показали и BMW X1. Ноздри стали еще больше: https://drom.ru/s/pGd
? Подъехали шпионские фотки новой «Октавии». Симпатично: https://drom.ru/s/IJT
? Гаишники хотят изменить штрафы. Не подумайте, что речь про снижение: https://drom.ru/s/Lln
? И еще одна интересная новость: сразу много компаний жалуются в ФСБ на суды Краснодара. Жара: https://drom.ru/s/Xjs",1,0
178,139773,2019-05-30 15:43:31,"Многие думают, что кабриолет в России — это пыльно, грязно, непрактично, дорого, подходит только для отпуска и вообще игрушка для столичных пижонов. 

Думаете так же? Тогда читайте нашу новую статью, где мы расскажем вам о всех плюсах и мифах кабриолетов.",1,1
177,139789,2019-05-30 16:30:01,"1 июля 2019 должен был вступить в действие ГОСТ 33670-2015, регламентирующий методы экспертизы и сертификационных испытаний так называемых единичных транспортных средств. То есть, тех, что ввозятся в Россию и другие страны Евразийского экономического союза (ЕАЭС) частным образом. Прежде всего это относится к автомобилям с правым расположением руля.

По нашей информации, полученной от источника в Минпромторге, срок введения новых правил сертификации «единичных» автомобилей переносится как минимум на год, в значительной степени из-за неготовности соответствующей инфраструктуры на Дальнем Востоке РФ.

Подробнее об изменениях — https://drom.ru/s/4Pn",1,0
176,139794,2019-05-30 17:30:02,"Hyundai Tucson 2018 года: впечатления после года владения, чего не хватает в динамике и почему этот автомобиль не подойдёт крупным людям.

Читайте новый отзыв от автовладельца: https://drom.ru/s/Hc1",1,0
175,139799,2019-05-30 18:20:00,"#объявадня

https://drom.ru/s/nIm

Продающийся в Геленджике Qingli — электрический квадрицикл (не путать с квадроциклом!). «Имеются два зеркала заднего вида и цифровой радиоприемник», — хвастается владелец. 
Позволим себе немного поправить автора объявления: 
во-первых, современные аккумуляторы содержат гель, а не гелий, а потому называются гелевыми (не гелиевыми! ?); 
во-вторых, для управления таким квадрициклом нужна категория «В1» и возраст 18 лет, а вовсе не «М»!",1,0
174,139807,2019-05-30 21:35:00,"На автомобилях JLR будет самовключающийся подогрев руля. Теперь у владельцев «Ягуаров» и «Рейнжей» будет подгорать сразу в нескольких местах ?
Подробнее: https://drom.ru/s/QBX",1,0
173,139812,2019-05-30 23:33:11,"Друзья, мы тут нашли красивую фотографию, но никак не можем узнать автомобиль. Что это: Honda Legend или Peugeot 607? Ммм… Chevrolet Malibu? В общем, ваши варианты в комментарии! Не забываем правильно называть не только марку, но и модель и номер кузова!",1,0
