id,remoteId,createdAt,text,pageId
7226,114660265281161_2260433607370472,"2019-05-25 12:00:15","http://amp.gs/dl56 

#объявадня
Вы только посмотрите, какую машину мы нашли сегодня на «Дроме» в Краснодаре! Вопрос самым эрудированным: кто сможет назвать хотя бы марку этого пикапа? Не трудитесь вспоминать: это «Трофим 173100» производства завода «Гидропривод» из Тульской области. От обычной «Волги» его отличают не только полурамная конструкция и грузовой отсек, но и удлиненная на 40 см база и усиленные рессоры — можно брать на борт до 800 кг. Больше, чем у «ВИСов», меньше, чем у «Газелей».
И всего 200 тысяч! Берем?",1
7225,114660265281161_2260778294002670,"2019-05-25 16:00:05","А всё-таки, «Датсуны» 1960-х были немного веселее, чем «Датсуны» 2010-х…",1
7224,114660265281161_2262048777208955,"2019-05-26 09:35:10","Знаете, что такое Тройная корона автоспорта? Этой неофициальной награды удостоится человек, выигравший три легендарных гонки: Гран-При Монако, 24 часа Ле-Мана и 500 миль Индианаполиса. За всю историю автоспорта это смог сделать только один пилот — британец Грэхем Хилл. Из наших современников шанс есть только у Фернандо Алонсо — ему осталось выиграть Инди 500.

Это мы к чему: сегодня проходят и Гран-При Монако, и Инди 500. Кажется, впервые в истории две великие гонки состоятся в один день! За кого болеете?",1
7223,114660265281161_2262176463862853,"2019-05-26 11:34:00","Вдохновляющий пример помощи случайных свидетелей ДТП. В Чеховском районе Московской области мотоциклист врезался в легковушку и попал под её колеса. Инцидент произошёл 21 мая неподалёку от деревни Крюково, когда девушка, сидевшая за рулём автомобиля Kia, выехала со второстепенной дороги перед несущимся мотоциклом. Произошло столкновение, и 25-летний водитель мотоцикла попал под колёса автомобиля, продолжавшего двигаться. Свидетель происшествия, идущий с маленьким сыном на плечах, мгновенно сориентировался, опустил ребенка на землю, подбежал к машине и остановил её. Затем мужчина криками подозвал к себе прохожих, и через считаные секунды они совместными усилиями подняли машину и спасли мотоциклиста. Его отправили в больницу.",1
7222,114660265281161_2262204877193345,"2019-05-26 12:00:11","#объявадня

Самая дорогая машина на «Дроме»! Мы готовы даже немного заплатить, чтобы увидеть человека, который купит этот «Геленваген» за… 61,5 млн рублей. К сожалению, даже за такие деньги продавцы не постарались снабдить нас информацией, но по фотографиям видно, что это не банальный G500, а невероятный G-class 4х4 на портальных мостах. Да еще и в уникальном пятидверном открытом кузове!
Нравится автомобиль? Автосалон готов продать машину в кредит! Всего по 650 тысяч в месяц на пять лет при первоначальном взносе в 30 лямов ?",1
7221,114660265281161_2262568267157006,"2019-05-26 16:10:08","Как сделать так, чтобы все соблюдали дистанцию.",1
223,114660265281161_2263914087022424,"2019-05-27 11:00:21","#объявадня

https://drom.ru/s/E8Q

Чудесное транспортное средство продается в Увельском районе Челябинской области и на Drom. Зеленый броневик на шасси ГАЗ-67! Повторить выступление Ильича? Повторить подвиг Химайера? Участвовать в страйкбольных маневрах? Поразить жену до глубины души? Потратить миллион рублей самым оригинальным способом? Все это — реплика бронемашины БА-64б.
А вы посмотрите на этот шанцевый инструмент, заботливо выкрашенный в цвет кузова!",1
222,114660265281161_2264181900328976,"2019-05-27 14:14:10","«АвтоВАЗ» отзывает XRAY Cross из-за опасного дефекта рулевого управления. Завод уже разослал предписания своим дилерам. На автомобилях будут бесплатно менять промежуточный вал.

В предписании №23-19 от 24.05.19 г. «Об устранении несоответствия ЭУРУ» говорится: Срочно отозвать из эксплуатации автомобиль из списка и доставить его эвакуатором на территорию дилерского центра. При необходимости воспользоваться программой «Лада помощь на дороге». На автомобиле необходимо провести работы по замене вала промежуточного. Информация о доставке вала промежуточного и оформлению АГО будет сообщена дополнительно».

«Пожарная» риторика письма недвусмысленно указывает на серьёзные последствия дефекта — машина попросту может внезапно стать неуправляемой.",1
221,114660265281161_2264350750312091,"2019-05-27 16:01:01","Чтобы выделиться на дороге, не обязательно покупать красный спорткар ?",1
220,114660265281161_2264512233629276,"2019-05-27 18:01:16","MG Metro 6R4 — это полный привод, среднемоторная компоновка и до 700 лошадиных сил! Если бы «Группу Б» не запретили в 1987-м, он бы и сегодня мог надрать зад немцам и итальянцам.",1
219,114660265281161_2265411540206012,"2019-05-28 07:57:34","#объявадня

https://drom.ru/s/1i2

Mustang 1968 в идеальном состоянии подходит для ежедневной езды. Про машину можно не говорить — многие из нас мечтают о «Мустанге» ? В этом объявлении интереснее всего комментарии: «Предлагаю обмен Вашего авто на щебень фракции 0-20 в количестве 300 тысяч тонн». Обязательно почитайте — там еще много веселого ?",1
218,114660265281161_2265609706852862,"2019-05-28 11:15:13","Нам кажется, или в последнее время таксисты совсем страх потеряли?",1
217,114660265281161_2265824966831336,"2019-05-28 14:09:09","Пусть тот, кому кажется, что Tiguan будет плохо выглядеть с антикрылом, первый бросит в нас камень! Встреча GTI-фанов на Вёртер-Зе продолжает радовать нас сочными фотографиями.
«Тигуаны» на «Дроме»: https://drom.ru/s/u2h",1
216,114660265281161_2266988753381624,"2019-05-29 07:31:33","В сети появились фотографии Kia Xceed, кроссоверной версии семейства Ceed.

По фотографиям видно, что у кроссовера по сравнению с хэтчбеком другие передний бампер, капот, решётка радиатора, головная оптика и противотуманные фары, появились рейлинги на крыше, а вот зеркала, судя по всему, у кроссовера и хэтчбека идентичные.

Также видно, что у Xceed другая подоконная линия, разнятся и стойки крыши, задняя дверь, фонари, стёкла, присутствует накладка под бампером в форме псевдодиффузора, в которую вмонтированы патрубки выхлопной системы.

Технические характеристики Xceed пока держатся в секрете, но, скорее всего, гамма двигателей вряд ли будет отличаться от остальных модификаций Ceed.",1
215,114660265281161_2267102026703630,"2019-05-29 09:26:42","Какой техники в армии ?? больше всего: танков, самолетов, катеров, БТР? Нет! Самая распространенная в войсках техника — автомобили. 
Кто служил водителем — шаг вперед!

Сегодня — День военного автомобилиста. Поздравляем всех причастных!",1
214,114660265281161_2267073340039832,"2019-05-29 10:20:00","#объявадня

https://drom.ru/s/lfp

Крутейший кастом на «Дроме»: ГАЗ-53 “Redneck” продается в Тюмени за полтора миллиона рублей. Это первый автомобильный проект мотомастерской Ferrum Art Customs: рама «Газели», кабина от грузовика, «тойотовский» V8. Говорят, едет великолепно. А уж как выглядит!",1
213,114660265281161_2267341860012980,"2019-05-29 13:01:01","А если нет разницы, то зачем платить больше? ?",1
212,114660265281161_2267480629999103,"2019-05-29 15:10:00","Что интересного произошло в автомобильном мире сегодня, 29 мая?
? Вслед за обычной 1-Series показали и BMW X1. Ноздри стали еще больше: https://drom.ru/s/ptQ
? Подъехали шпионские фотки новой «Октавии». Симпатично: https://drom.ru/s/i67
? Гаишники хотят изменить штрафы. Не подумайте, что речь про снижение: https://drom.ru/s/B0Q
? И еще одна интересная новость: сразу много компаний жалуются в ФСБ на суды Краснодара. Жара: https://drom.ru/s/cg0",1
211,114660265281161_2268548523225647,"2019-05-30 06:30:24","1 июля 2019 должен был вступить в действие ГОСТ 33670-2015, регламентирующий методы экспертизы и сертификационных испытаний так называемых единичных транспортных средств. То есть, тех, что ввозятся в Россию и другие страны Евразийского экономического союза (ЕАЭС) частным образом. Прежде всего это относится к автомобилям с правым расположением руля.

По нашей информации, полученной от источника в Минпромторге, срок введения новых правил сертификации «единичных» автомобилей переносится как минимум на год, в значительной степени из-за неготовности соответствующей инфраструктуры на Дальнем Востоке РФ.

Подробнее об изменениях — https://drom.ru/s/s1q",1
210,114660265281161_2268607563219743,"2019-05-30 07:30:16","Hyundai Tucson 2018 года: впечатления после года владения, чего не хватает в динамике и почему этот автомобиль не подойдёт крупным людям.

Читайте новый отзыв от автовладельца: https://drom.ru/s/sT7",1
209,114660265281161_2268655139881652,"2019-05-30 08:21:08","#объявадня

https://drom.ru/s/iyO

Продающийся в Геленджике Qingli — электрический квадрицикл (не путать с квадроциклом!). «Имеются два зеркала заднего вида и цифровой радиоприемник», — хвастается владелец. 
Позволим себе немного поправить автора объявления: 
во-первых, современные аккумуляторы содержат гель, а не гелий, а потому называются гелевыми (не гелиевыми! ?); 
во-вторых, для управления таким квадрициклом нужна категория «В1» и возраст 18 лет, а вовсе не «М»!",1
208,114660265281161_2268869643193535,"2019-05-30 11:32:59","На автомобилях JLR будет самовключающийся подогрев руля. Теперь у владельцев «Ягуаров» и «Рейнжей» будет подгорать сразу в нескольких местах ?
Подробнее: https://drom.ru/s/fCr",1
207,114660265281161_2269035343176965,"2019-05-30 13:33:08","Друзья, мы тут нашли красивую фотографию, но никак не можем узнать автомобиль. Что это: Honda Legend или Peugeot 607? Ммм… Chevrolet Malibu? В общем, ваши варианты в комментарии! Не забываем правильно называть не только марку, но и модель и номер кузова!",1
206,114660265281161_2269177293162770,"2019-05-30 15:18:17","Что интересного произошло в автомобильном мире сегодня, 30 мая?
? Ferrari SF90 Stradale: полный привод и 1000 «сил»: https://drom.ru/s/kYI
? Granta-автодом: https://drom.ru/s/ogq
? Mazda6-кабриолет: https://drom.ru/s/1N4
? МАЗ-фургончик: https://drom.ru/s/tUs
? Одобрен закон о фотофиксации ТО: https://drom.ru/s/ghA",1
205,114660265281161_2269393786474454,"2019-05-30 18:00:29","«Путешествовать на авто по России — круто», — говорили они... «Федеральные трассы», — говорили они...",1
